country,date,confirmed_cases,deaths,new_cases,new_deaths
Japan,2022-07-02,9380327,31313,24900,11
Japan,2022-07-03,9403613,31318,23286,5
Japan,2022-07-04,9420398,31332,16785,14
Japan,2022-07-05,9456631,31352,36233,20
Japan,2022-07-06,9502425,31364,45794,12
Japan,2022-07-07,9550392,31379,47967,15
Japan,2022-07-08,9600360,31408,49968,29
Japan,2022-07-09,9655344,31420,54984,12
Japan,2022-07-10,9709429,31432,54085,12
Japan,2022-07-11,9746584,31447,37155,15
Japan,2022-07-12,9822578,31470,75994,23
Japan,2022-07-13,9917058,31501,94480,31
Japan,2022-07-14,10014835,31534,97777,33
Japan,2022-07-15,10118147,31565,103312,31
Japan,2022-07-16,10228794,31585,110647,20
Japan,2022-07-17,10334366,31602,105572,17
Japan,2022-07-18,10410516,31621,76150,19
Japan,2022-07-19,10477208,31649,66692,28
Japan,2022-07-20,10629729,31702,152521,53
Japan,2022-07-21,10815963,31750,186234,48
Japan,2022-07-22,11011053,31802,195090,52
Japan,2022-07-23,11211985,31877,200932,75
Japan,2022-07-24,11388477,31902,176492,25
Japan,2022-07-25,11514977,31950,126500,48
Japan,2022-07-26,11711379,32065,196402,115
Japan,2022-07-27,11920979,32194,209600,129
Japan,2022-07-28,12154082,32308,233103,114
Japan,2022-07-29,12375380,32430,221298,122
Japan,2022-07-30,12597610,32531,222230,101
Japan,2022-07-31,12795382,32613,197772,82
Japan,2022-08-01,12935010,32707,139628,94
Japan,2022-08-02,13145926,32850,210916,143
Japan,2022-08-03,13395634,33019,249708,169
Japan,2022-08-04,13634335,33180,238701,161
Japan,2022-08-05,13868027,33394,233692,214
Japan,2022-08-06,14095507,33546,227480,152
Japan,2022-08-07,14301928,33698,206421,152
Japan,2022-08-08,14439709,33848,137781,150
Japan,2022-08-09,14652175,34126,212466,278
Japan,2022-08-10,14902463,34377,250288,251
Japan,2022-08-11,15142572,34583,240109,206
Japan,2022-08-12,15311290,34793,168718,210
Japan,2022-08-13,15494932,35049,183642,256
Japan,2022-08-14,15673273,35202,178341,153
Japan,2022-08-15,15811748,35406,138475,204
Japan,2022-08-16,15977877,35712,166129,306
Japan,2022-08-17,16209238,36002,231361,290
Japan,2022-08-18,16464723,36289,255485,287
Japan,2022-08-19,16725722,36583,260999,294
Japan,2022-08-20,16978914,36837,253192,254
Japan,2022-08-21,17205062,37063,226148,226
Japan,2022-08-22,17345982,37308,140920,245
Japan,2022-08-23,17554433,37651,208451,343
Japan,2022-08-24,17797923,37952,243490,301
Japan,2022-08-25,18018770,38248,220847,296
Japan,2022-08-26,18211113,38569,192343,321
Japan,2022-08-27,18391173,38830,180060,261
Japan,2022-08-28,18548929,39051,157756,221
Japan,2022-08-29,18644758,39285,95829,234
Japan,2022-08-30,18797340,39604,152582,319
Japan,2022-08-31,18966848,39942,169508,338
Japan,2022-09-01,19116684,40245,149836,303
Japan,2022-09-02,19246866,40595,130182,350
Japan,2022-09-03,19369978,40883,123112,288
Japan,2022-09-04,19477797,41099,107819,216
Japan,2022-09-05,19545759,41320,67962,221
Japan,2022-09-06,19657900,41640,112141,320
Japan,2022-09-07,19787682,41887,129782,247
Japan,2022-09-08,19900027,42114,112345,227
Japan,2022-09-09,19999466,42350,99439,236
Japan,2022-09-10,20092165,42558,92699,208
Japan,2022-09-11,20173655,42662,81490,104
Japan,2022-09-12,20226491,42807,52836,145
Japan,2022-09-13,20314059,43027,87568,220
Japan,2022-09-14,20414288,43211,100229,184
Japan,2022-09-15,20500172,43382,85884,171
Japan,2022-09-16,20576128,43559,75956,177
Japan,2022-09-17,20647079,43697,70951,138
Japan,2022-09-18,20711125,43769,64046,72
Japan,2022-09-19,20749162,43846,38037,77
Japan,2022-09-20,20780883,43973,31721,127
Japan,2022-09-21,20850696,44099,69813,126
Japan,2022-09-22,20928069,44201,77373,102
Japan,2022-09-23,20991907,44288,63838,87
Japan,2022-09-24,21031120,44356,39213,68
Japan,2022-09-25,21077882,44405,46762,49
Japan,2022-09-26,21121413,44479,43531,74
Japan,2022-09-27,21165123,44584,43710,105
Japan,2022-09-28,21215102,44680,49979,96
Japan,2022-09-29,21257275,44807,42173,127
Japan,2022-09-30,21293921,44918,36646,111
Japan,2022-10-01,21329519,45023,35598,105
Japan,2022-10-02,21358831,45094,29312,71
Japan,2022-10-03,21373998,45147,15167,53
Japan,2022-10-04,21413721,45212,39723,65
Japan,2022-10-05,21455079,45286,41358,74
Japan,2022-10-06,21488519,45377,33440,91
Japan,2022-10-07,21517962,45450,29443,73
Japan,2022-10-08,21544747,45533,26785,83
Japan,2022-10-09,21567543,45590,22796,57
Japan,2022-10-10,21580581,45640,13038,50
Japan,2022-10-11,21593704,45667,13123,27
Japan,2022-10-12,21639209,45721,45505,54
Japan,2022-10-13,21684899,45799,45690,78
Japan,2022-10-14,21721504,45862,36605,63
Japan,2022-10-15,21756642,45929,35138,67
Japan,2022-10-16,21786304,45976,29662,47
Japan,2022-10-17,21801676,45996,15372,20
Japan,2022-10-18,21843970,46052,42294,56
Japan,2022-10-19,21887525,46120,43555,68
Japan,2022-10-20,21923635,46191,36110,71
Japan,2022-10-21,21955228,46258,31593,67
Japan,2022-10-22,21989401,46336,34173,78
Japan,2022-10-23,22020274,46380,30873,44
Japan,2022-10-24,22037126,46415,16852,35
Japan,2022-10-25,22084832,46453,47706,38
Japan,2022-10-26,22135126,46520,50294,67
Japan,2022-10-27,22177863,46591,42737,71
Japan,2022-10-28,22217117,46642,39254,51
Japan,2022-10-29,22261640,46700,44523,58
Japan,2022-10-30,22302251,46742,40611,42
Japan,2022-10-31,22324592,46765,22341,23
Japan,2022-11-01,22389872,46817,65280,52
Japan,2022-11-02,22460268,46887,70396,70
Japan,2022-11-03,22527741,46956,67473,69
Japan,2022-11-04,22561805,47015,34064,59
Japan,2022-11-05,22635975,47087,74170,72
Japan,2022-11-06,22702372,47133,66397,46
Japan,2022-11-07,22733994,47175,31622,42
Japan,2022-11-08,22815395,47245,81401,70
Japan,2022-11-09,22902805,47342,87410,97
Japan,2022-11-10,22981382,47442,78577,100
Japan,2022-11-11,23055475,47523,74093,81
Japan,2022-11-12,23134961,47618,79486,95
Japan,2022-11-13,23203855,47685,68894,67
Japan,2022-11-14,23241410,47733,37555,48
Japan,2022-11-16,23448938,47834,107702,111
Japan,2022-11-17,23540544,47974,91606,140
Japan,2022-11-18,23626318,48066,85774,92
Japan,2022-11-19,23716205,48167,89887,101
Japan,2022-11-20,23793927,48289,77722,122
Japan,2022-11-21,23836351,48346,42424,57
Japan,2022-11-22,23957587,48490,121236,144
Japan,2022-11-23,24090948,48650,133361,160
Japan,2022-11-24,24151056,48780,60108,130
Japan,2022-11-25,24268896,48880,117840,100
Japan,2022-11-26,24394223,49044,125327,164
Japan,2022-11-27,24492699,49186,98476,142
Japan,2022-11-28,24541816,49289,49117,103
Japan,2022-11-29,24676912,49442,135096,153
Japan,2022-11-30,24815308,49652,138396,210
Japan,2022-12-01,24933509,49834,118201,182
Japan,2022-12-02,25043437,50021,109928,187
Japan,2022-12-03,25153028,50201,109591,180
Japan,2022-12-04,25242594,50352,89566,151
Japan,2022-12-05,25290215,50469,47621,117
Japan,2022-12-06,25427492,50616,137277,147
Japan,2022-12-07,25576875,50827,149383,211
Japan,2022-12-08,25709940,51070,133065,243
Japan,2022-12-09,25837030,51298,127090,228
Japan,2022-12-10,25972791,51520,135761,222
Japan,2022-12-11,26091965,51710,119174,190
Japan,2022-12-12,26154301,51837,62336,127
Japan,2022-12-13,26331295,52051,176994,214
Japan,2022-12-14,26521902,52295,190607,244
Japan,2022-12-15,26690393,52572,168491,277
Japan,2022-12-16,26843995,52831,153602,259
Japan,2022-12-17,27002378,53095,158383,264
Japan,2022-12-18,27138615,53327,136237,232
Japan,2022-12-19,27209536,53507,70921,180
Japan,2022-12-20,27396606,53738,187070,231
Japan,2022-12-21,27603549,54034,206943,296
Japan,2022-12-22,27787924,54373,184375,339
Japan,2022-12-23,27961260,54688,173336,315
Japan,2022-12-24,28138882,55027,177622,339
Japan,2022-12-25,28288547,55333,149665,306
Japan,2022-12-26,28365803,55550,77256,217
Japan,2022-12-27,28570146,55821,204343,271
Japan,2022-12-28,28786365,56236,216219,415
Japan,2022-12-29,28978428,56656,192063,420
Japan,2022-12-30,29127212,56982,148784,326
Japan,2022-12-31,29234677,57274,107465,292
Japan,2023-01-01,29321601,57521,86924,247
Japan,2023-01-02,29397865,57729,76264,208
Japan,2023-01-03,29489769,57952,91904,223
Japan,2023-01-04,29594073,58170,104304,218
Japan,2023-01-05,29820977,58504,226904,334
Japan,2023-01-06,30066519,58960,245542,456
Japan,2023-01-07,30305173,59423,238654,463
Japan,2023-01-08,30495711,59830,190538,407
Japan,2023-01-09,30591019,60166,95308,336
Japan,2023-01-10,30670001,60419,78982,253
Japan,2023-01-11,30868874,60800,198873,381
Japan,2023-01-12,31054346,61289,185472,489
Japan,2023-01-13,31198423,61769,144077,480
Japan,2023-01-14,31330494,62272,132071,503
Japan,2023-01-15,31438775,62687,108281,415
Japan,2023-01-16,31493153,62971,54378,284
Japan,2023-01-17,31619952,63328,126799,357
Japan,2023-01-18,31745060,63777,125108,449
Japan,2023-01-19,31841452,64228,96392,451
Japan,2023-01-20,31924066,64653,82614,425
Japan,2023-01-21,32003020,65051,78954,398
Japan,2023-01-22,32067470,65377,64450,326
Japan,2023-01-23,32100041,65630,32571,253
Japan,2023-01-24,32193842,65937,93801,307
Japan,2023-01-25,32273196,66305,79354,368
Japan,2023-01-26,32333081,66715,59885,410
Japan,2023-01-27,32386992,67058,53911,343
Japan,2023-01-28,32441774,67396,54782,338
Japan,2023-01-29,32486503,67647,44729,251
Japan,2023-01-30,32507929,67853,21426,206
Japan,2023-01-31,32555047,68099,47118,246
Japan,2023-02-01,32610584,68407,55537,308
Japan,2023-02-02,32655883,68804,45299,397
Japan,2023-02-03,32695807,69041,39924,237
Japan,2023-02-04,32734388,69297,38581,256
Japan,2023-02-05,32766847,69485,32459,188
Japan,2023-02-06,32782459,69609,15612,124
Japan,2023-02-07,32827214,69770,44755,161
Japan,2023-02-08,32868798,69970,41584,200
Japan,2023-02-09,32901767,70193,32969,223
Japan,2023-02-10,32930382,70385,28615,192
Japan,2023-02-11,32957753,70566,27371,181
Japan,2023-02-12,32971493,70703,13740,137
Japan,2023-02-13,32980916,70796,9423,93
Japan,2023-02-14,33012986,70931,32070,135
Japan,2023-02-15,33041758,71144,28772,213
Japan,2023-02-16,33063105,71316,21347,172
Japan,2023-02-17,33081711,71457,18606,141
Japan,2023-02-18,33098835,71587,17124,130
Japan,2023-02-19,33113074,71694,14239,107
Japan,2023-02-20,33120094,71745,7020,51
Japan,2023-02-21,33139504,71817,19410,72
Japan,2023-02-22,33158158,71931,18654,114
Japan,2023-02-23,33173351,72059,15193,128
Japan,2023-02-24,33179863,72142,6512,83
Japan,2023-02-25,33194709,72214,14846,72
Japan,2023-02-26,33207108,72276,12399,62
Japan,2023-02-27,33212438,72328,5330,52
Japan,2023-02-28,33227230,72395,14792,67
Japan,2023-03-01,33241180,72494,13950,99
Japan,2023-03-02,33252686,72581,11506,87
Japan,2023-03-03,33263208,72648,10522,67
Japan,2023-03-04,33273639,72729,10431,81
Japan,2023-03-05,33282370,72779,8731,50
Japan,2023-03-06,33286633,72813,4263,34
Japan,2023-03-07,33298799,72848,12166,35
Japan,2023-03-08,33310604,72917,11805,69
Japan,2023-03-09,33320438,72997,9834,80
South Africa,2020-01-23,0,0,0,0
South Africa,2020-01-24,0,0,0,0
South Africa,2020-01-25,0,0,0,0
South Africa,2020-01-26,0,0,0,0
South Africa,2020-01-27,0,0,0,0
South Africa,2020-01-28,0,0,0,0
South Africa,2020-01-29,0,0,0,0
South Africa,2020-01-30,0,0,0,0
South Africa,2020-01-31,0,0,0,0
South Africa,2020-02-01,0,0,0,0
South Africa,2020-02-02,0,0,0,0
South Africa,2020-02-03,0,0,0,0
South Africa,2020-02-04,0,0,0,0
South Africa,2020-02-05,0,0,0,0
South Africa,2020-02-06,0,0,0,0
South Africa,2020-02-07,0,0,0,0
South Africa,2020-02-08,0,0,0,0
South Africa,2020-02-09,0,0,0,0
South Africa,2020-02-10,0,0,0,0
South Africa,2020-02-11,0,0,0,0
South Africa,2020-02-12,0,0,0,0
South Africa,2020-02-13,0,0,0,0
South Africa,2020-02-14,0,0,0,0
South Africa,2020-02-15,0,0,0,0
South Africa,2020-02-16,0,0,0,0
South Africa,2020-02-17,0,0,0,0
South Africa,2020-02-18,0,0,0,0
South Africa,2020-02-19,0,0,0,0
South Africa,2020-02-20,0,0,0,0
South Africa,2020-02-21,0,0,0,0
South Africa,2020-02-22,0,0,0,0
South Africa,2020-02-23,0,0,0,0
South Africa,2020-02-24,0,0,0,0
South Africa,2020-02-25,0,0,0,0
South Africa,2020-02-26,0,0,0,0
South Africa,2020-02-27,0,0,0,0
South Africa,2020-02-28,0,0,0,0
South Africa,2020-02-29,0,0,0,0
South Africa,2020-03-01,0,0,0,0
South Africa,2020-03-02,0,0,0,0
South Africa,2020-03-03,0,0,0,0
South Africa,2020-03-04,0,0,0,0
South Africa,2020-03-05,1,0,1,0
South Africa,2020-03-06,1,0,0,0
South Africa,2020-03-07,1,0,0,0
South Africa,2020-03-08,3,0,2,0
South Africa,2020-03-09,3,0,0,0
South Africa,2020-03-10,7,0,4,0
South Africa,2020-03-11,13,0,6,0
South Africa,2020-03-12,17,0,4,0
South Africa,2020-03-13,24,0,7,0
South Africa,2020-03-14,38,0,14,0
South Africa,2020-03-15,51,0,13,0
South Africa,2020-03-16,62,0,11,0
South Africa,2020-03-17,62,0,0,0
South Africa,2020-03-18,116,0,54,0
South Africa,2020-03-19,150,0,34,0
South Africa,2020-03-20,202,0,52,0
South Africa,2020-03-21,240,0,38,0
South Africa,2020-03-22,274,0,34,0
South Africa,2020-03-23,402,0,128,0
South Africa,2020-03-24,554,0,152,0
South Africa,2020-03-25,709,0,155,0
South Africa,2020-03-26,927,0,218,0
South Africa,2020-03-27,1170,1,243,1
South Africa,2020-03-28,1187,1,17,0
South Africa,2020-03-29,1280,2,93,1
South Africa,2020-03-30,1326,3,46,1
South Africa,2020-03-31,1353,5,27,2
South Africa,2020-04-01,1380,5,27,0
South Africa,2020-04-02,1462,5,82,0
South Africa,2020-04-03,1505,9,43,4
South Africa,2020-04-04,1585,9,80,0
South Africa,2020-04-05,1655,11,70,2
South Africa,2020-04-06,1686,12,31,1
South Africa,2020-04-07,1749,13,63,1
South Africa,2020-04-08,1845,18,96,5
South Africa,2020-04-09,1934,18,89,0
South Africa,2020-04-10,2003,24,69,6
South Africa,2020-04-11,2028,25,25,1
South Africa,2020-04-12,2173,25,145,0
South Africa,2020-04-13,2272,27,99,2
South Africa,2020-04-14,2415,27,143,0
South Africa,2020-04-15,2506,34,91,7
South Africa,2020-04-16,2605,48,99,14
South Africa,2020-04-17,2783,50,178,2
South Africa,2020-04-18,3034,52,251,2
South Africa,2020-04-19,3158,54,124,2
South Africa,2020-04-20,3300,58,142,4
South Africa,2020-04-21,3465,58,165,0
South Africa,2020-04-22,3635,65,170,7
South Africa,2020-04-23,3953,75,318,10
South Africa,2020-04-24,4220,79,267,4
South Africa,2020-04-25,4361,86,141,7
South Africa,2020-04-26,4546,87,185,1
South Africa,2020-04-27,4793,90,247,3
South Africa,2020-04-28,4996,93,203,3
South Africa,2020-04-29,5350,103,354,10
South Africa,2020-04-30,5647,103,297,0
South Africa,2020-05-01,5951,116,304,13
South Africa,2020-05-02,6336,123,385,7
South Africa,2020-05-03,6783,131,447,8
South Africa,2020-05-04,7220,138,437,7
South Africa,2020-05-05,7572,148,352,10
South Africa,2020-05-06,7808,153,236,5
South Africa,2020-05-07,8232,161,424,8
South Africa,2020-05-08,8895,178,663,17
South Africa,2020-05-09,9420,186,525,8
South Africa,2020-05-10,10015,194,595,8
South Africa,2020-05-11,10652,206,637,12
South Africa,2020-05-12,11350,206,698,0
South Africa,2020-05-13,12074,219,724,13
South Africa,2020-05-14,12739,238,665,19
South Africa,2020-05-15,13524,247,785,9
South Africa,2020-05-16,14355,261,831,14
South Africa,2020-05-17,15515,264,1160,3
South Africa,2020-05-18,16433,286,918,22
South Africa,2020-05-19,17200,312,767,26
South Africa,2020-05-20,18003,339,803,27
South Africa,2020-05-21,19137,369,1134,30
South Africa,2020-05-22,20125,397,988,28
South Africa,2020-05-23,21343,407,1218,10
South Africa,2020-05-24,22583,429,1240,22
South Africa,2020-05-25,23615,481,1032,52
South Africa,2020-05-26,24264,524,649,43
South Africa,2020-05-27,25937,552,1673,28
South Africa,2020-05-28,27403,577,1466,25
South Africa,2020-05-29,29240,611,1837,34
South Africa,2020-05-30,30967,643,1727,32
South Africa,2020-05-31,32683,683,1716,40
South Africa,2020-06-01,34357,705,1674,22
South Africa,2020-06-02,35812,755,1455,50
South Africa,2020-06-03,37525,792,1713,37
South Africa,2020-06-04,40792,848,3267,56
South Africa,2020-06-05,43434,908,2642,60
South Africa,2020-06-06,45973,952,2539,44
South Africa,2020-06-07,48285,998,2312,46
South Africa,2020-06-08,50879,1080,2594,82
South Africa,2020-06-09,52991,1162,2112,82
South Africa,2020-06-10,55421,1210,2430,48
South Africa,2020-06-11,58568,1284,3147,74
South Africa,2020-06-12,61927,1354,3359,70
South Africa,2020-06-13,65736,1423,3809,69
South Africa,2020-06-14,70038,1480,4302,57
South Africa,2020-06-15,73533,1568,3495,88
South Africa,2020-06-16,76334,1625,2801,57
South Africa,2020-06-17,80412,1674,4078,49
South Africa,2020-06-18,83890,1737,3478,63
South Africa,2020-06-19,87715,1831,3825,94
South Africa,2020-06-20,92681,1877,4966,46
South Africa,2020-06-21,97302,1930,4621,53
South Africa,2020-06-22,101590,1991,4288,61
South Africa,2020-06-23,106108,2102,4518,111
South Africa,2020-06-24,111796,2205,5688,103
South Africa,2020-06-25,118375,2292,6579,87
South Africa,2020-06-26,124590,2340,6215,48
South Africa,2020-06-27,131800,2413,7210,73
South Africa,2020-06-28,138134,2456,6334,43
South Africa,2020-06-29,144264,2529,6130,73
South Africa,2020-06-30,151209,2657,6945,128
South Africa,2020-07-01,159333,2749,8124,92
South Africa,2020-07-02,168061,2844,8728,95
South Africa,2020-07-03,177124,2952,9063,108
South Africa,2020-07-04,187977,3026,10853,74
South Africa,2020-07-05,196750,3199,8773,173
South Africa,2020-07-06,205721,3310,8971,111
South Africa,2020-07-07,215855,3502,10134,192
South Africa,2020-07-08,224665,3602,8810,100
South Africa,2020-07-09,238339,3720,13674,118
South Africa,2020-07-10,250687,3860,12348,140
South Africa,2020-07-11,264184,3971,13497,111
South Africa,2020-07-12,276242,4079,12058,108
South Africa,2020-07-13,287796,4172,11554,93
South Africa,2020-07-14,298292,4346,10496,174
South Africa,2020-07-15,311049,4453,12757,107
South Africa,2020-07-16,324221,4669,13172,216
South Africa,2020-07-17,337594,4804,13373,135
South Africa,2020-07-18,350879,4948,13285,144
South Africa,2020-07-19,364328,5033,13449,85
South Africa,2020-07-20,373628,5173,9300,140
South Africa,2020-07-21,381798,5368,8170,195
South Africa,2020-07-22,394948,5940,13150,572
South Africa,2020-07-23,408052,6093,13104,153
South Africa,2020-07-24,421996,6343,13944,250
South Africa,2020-07-25,434200,6655,12204,312
South Africa,2020-07-26,445433,6769,11233,114
South Africa,2020-07-27,452529,7067,7096,298
South Africa,2020-07-28,459761,7257,7232,190
South Africa,2020-07-29,471123,7497,11362,240
South Africa,2020-07-30,482169,7812,11046,315
South Africa,2020-07-31,493183,8005,11014,193
South Africa,2020-08-01,503290,8153,10107,148
South Africa,2020-08-02,511485,8366,8195,213
South Africa,2020-08-03,516862,8539,5377,173
South Africa,2020-08-04,521318,8884,4456,345
South Africa,2020-08-05,529877,9298,8559,414
South Africa,2020-08-06,538184,9604,8307,306
South Africa,2020-08-07,545476,9909,7292,305
South Africa,2020-08-08,553188,10210,7712,301
South Africa,2020-08-09,559859,10408,6671,198
South Africa,2020-08-10,563598,10621,3739,213
South Africa,2020-08-11,566109,10751,2511,130
South Africa,2020-08-12,568919,11010,2810,259
South Africa,2020-08-13,572865,11270,3946,260
South Africa,2020-08-14,579140,11556,6275,286
South Africa,2020-08-15,583653,11677,4513,121
South Africa,2020-08-16,587345,11839,3692,162
South Africa,2020-08-17,589886,11982,2541,143
South Africa,2020-08-18,592144,12264,2258,282
South Africa,2020-08-19,596060,12423,3916,159
South Africa,2020-08-20,599940,12618,3880,195
South Africa,2020-08-21,603338,12843,3398,225
South Africa,2020-08-22,607045,12987,3707,144
South Africa,2020-08-23,609773,13059,2728,72
South Africa,2020-08-24,611450,13159,1677,100
South Africa,2020-08-25,613017,13308,1567,149
South Africa,2020-08-26,615701,13502,2684,194
South Africa,2020-08-27,618286,13628,2585,126
South Africa,2020-08-28,620132,13743,1846,115
South Africa,2020-08-29,622551,13981,2419,238
South Africa,2020-08-30,625056,14028,2505,47
South Africa,2020-08-31,627041,14149,1985,121
South Africa,2020-09-01,628259,14263,1218,114
South Africa,2020-09-02,630595,14389,2336,126
South Africa,2020-09-03,633015,14563,2420,174
South Africa,2020-09-04,635078,14678,2063,115
South Africa,2020-09-05,636884,14779,1806,101
South Africa,2020-09-06,638517,14889,1633,110
South Africa,2020-09-07,639362,15004,845,115
South Africa,2020-09-08,640441,15086,1079,82
South Africa,2020-09-09,642431,15168,1990,82
South Africa,2020-09-10,644438,15265,2007,97
South Africa,2020-09-11,646398,15378,1960,113
South Africa,2020-09-12,648214,15427,1816,49
South Africa,2020-09-13,649793,15447,1579,20
South Africa,2020-09-14,650749,15499,956,52
South Africa,2020-09-15,651521,15641,772,142
South Africa,2020-09-16,653444,15705,1923,64
South Africa,2020-09-17,655572,15772,2128,67
South Africa,2020-09-18,657627,15857,2055,85
South Africa,2020-09-19,659656,15940,2029,83
South Africa,2020-09-20,661211,15953,1555,13
South Africa,2020-09-21,661936,15992,725,39
South Africa,2020-09-22,663282,16118,1346,126
South Africa,2020-09-23,665188,16206,1906,88
South Africa,2020-09-24,667049,16283,1861,77
South Africa,2020-09-25,668529,16312,1480,29
South Africa,2020-09-26,669498,16376,969,64
South Africa,2020-09-27,670766,16398,1268,22
South Africa,2020-09-28,671669,16586,903,188
South Africa,2020-09-29,672572,16667,903,81
South Africa,2020-09-30,674339,16734,1767,67
South Africa,2020-10-01,676084,16866,1745,132
South Africa,2020-10-02,677833,16909,1749,43
South Africa,2020-10-03,679716,16938,1883,29
South Africa,2020-10-04,681289,16976,1573,38
South Africa,2020-10-05,682215,17016,926,40
South Africa,2020-10-06,683242,17103,1027,87
South Africa,2020-10-07,685155,17248,1913,145
South Africa,2020-10-08,686891,17408,1736,160
South Africa,2020-10-09,688352,17547,1461,139
South Africa,2020-10-10,690896,17673,2544,126
